"idBank";"Dernière mise à jour";"Périodicité";"Puissance";"IDBANK pour sdmx";"Correction";"Activité";"Indicateur";"Unité";"﻿Base de l'indice";"Nature";"Zone géographique"
"010774416";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"75.0 - Activités vétérinaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774938";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.1 - Location et location-bail de véhicules automobiles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774775";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.2 - Location et location-bail de biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775312";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.3 - Location et location-bail d'autres machines, équipements et biens";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775384";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.4 - Location-bail de propriété intellectuelle et de produits similaires, à l'exception des oeuvres soumises à copyright";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774671";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.1 - Activités des agences de placement de main-d'oeuvre";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774930";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.2 - Activités des agences de travail temporaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774337";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.3 - Autre mise à disposition de ressources humaines";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775438";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.1 - Activités des agences de voyage et voyagistes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774637";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.9 - Autres services de réservation et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774632";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.1 - Activités de sécurité privée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775063";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.2 - Activités liées aux systèmes de sécurité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775147";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.3 - Activités d'enquête";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774328";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"81.1 - Activités combinées de soutien lié aux bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775340";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"81.2 - Activités de nettoyage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774610";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"81.3 - Services d'aménagement paysager";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775467";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.1 - Activités administratives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774521";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.2 - Activités de centres d'appels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774517";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.3 - Organisation de salons professionnels et congrès";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775423";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.9 - Activités de soutien aux entreprises n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774635";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.0 - Activités créatives, artistiques et de spectacle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775060";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.0 - Bibliothèques, archives, musées et autres activités culturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775048";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"92.0 - Organisation de jeux de hasard et d'argent";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774731";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.1 - Activités liées au sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775149";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.2 - Activités récréatives et de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775026";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.1 - Réparation d'ordinateurs et d'équipements de communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774964";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.2 - Réparation de biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774796";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.0 - Autres services personnels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774425";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"Transports et entreposage (H)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774743";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"Hébergement et restauration (I)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774539";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"Information et communication (J)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775295";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Activités immobilières (L)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774414";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"Activités spécialisées scientifiques et techniques (M)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774925";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Non corrigé";"Activités de services administratifs et de soutien (N)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775326";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Arts, spectacles et activités récréatives (R)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774503";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Autres activités de services (S)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774409";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.10Z - Transport ferroviaire interurbain de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774976";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.20Z - Transports ferroviaires de fret";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775378";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.31Z - Transports urbains et suburbains de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774892";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.32Z - Transports de voyageurs par taxis";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775252";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.39A - Transports routiers réguliers de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774797";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.39B - Autres transports routiers de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775034";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.39C - Téléphériques et remontées mécaniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775115";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.41A - Transports routiers de fret interurbains";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775377";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.41B - Transports routiers de fret de proximité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775258";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.41C - Location de camions avec chauffeur";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774779";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.42Z - Services de déménagement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774445";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.50Z - Transports par conduites";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774934";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.10Z - Transports maritimes et côtiers de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774968";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.30Z - Transports fluviaux de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774691";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"51.10Z - Transports aériens de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774341";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.10A - Entreposage et stockage frigorifique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774826";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.10B - Entreposage et stockage non frigorifique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775177";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.21Z - Services auxiliaires des transports terrestres";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774654";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.22Z - Services auxiliaires des transports par eau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775240";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.23Z - Services auxiliaires des transports aériens";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775126";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.24A - Manutention portuaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775448";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.24B - Manutention non portuaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775473";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.29A - Messagerie, fret express";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775203";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.29B - Affrètement et organisation des transports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774722";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.10Z - Activités de poste dans le cadre d'une obligation de service universel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774937";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.20Z - Autres activités de poste et de courrier";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774374";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.10Z - Hôtels et hébergement similaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775052";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.20Z - Hébergement touristique et autre hébergement de courte durée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775408";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.30Z - Terrains de camping et parcs pour caravanes ou véhicules de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774761";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.90Z - Autres hébergements";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774535";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.10A - Restauration traditionnelle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775121";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.10B - Cafétérias et autres libres-services";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774600";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.10C - Restauration de type rapide";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775191";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.21Z - Services des traiteurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774457";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.29A - Restauration collective sous contrat";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774729";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.29B - Autres services de restauration n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775478";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.30Z - Débits de boissons";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775233";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.11Z - Édition de livres";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774736";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.13Z - Édition de journaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774997";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.14Z - Édition de revues et périodiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774951";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.19Z - Autres activités d'édition";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774949";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.21Z - Édition de jeux électroniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774357";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.29A - Édition de logiciels système et de réseau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775445";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.29B - Édition de logiciels outils de développement et de langages";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774714";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.29C - Édition de logiciels applicatifs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775094";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.11A - Production de films et de programmes pour la télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774555";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.11B - Production de films institutionnels et publicitaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775349";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.11C - Production de films pour le cinéma";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775393";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.12Z - Postproduction de films cinématographiques, de vidéo et de programmes de télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774988";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.13A - Distribution de films cinématographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774574";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.13B - Édition et distribution vidéo";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774792";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.14Z - Projection de films cinématographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774570";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.20Z - Enregistrement sonore et édition musicale";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775249";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.10Z - Édition et diffusion de programmes radio";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774455";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.20A - Édition de chaînes généralistes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775242";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.20B - Édition de chaînes thématiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774682";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.10Z - Télécommunications filaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775009";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.20Z - Télécommunications sans fil";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775083";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.30Z - Télécommunications par satellite";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774335";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.90Z - Autres activités de télécommunication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774330";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.01Z - Programmation informatique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775453";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.02A - Conseil en systèmes et logiciels informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775179";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.02B - Tierce maintenance de systèmes et d'applications informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774329";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.03Z - Gestion d'installations informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774831";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.09Z - Autres activités informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775005";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.11Z - Traitement de données, hébergement et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774915";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.12Z - Portails Internet";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774885";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.91Z - Activités des agences de presse";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775244";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.99Z - Autres services d'information n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775462";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.10Z - Activités des marchands de biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774343";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.20A - Location de logements";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774989";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.20B - Location de terrains et d'autres biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775356";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.31Z - Agences immobilières";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774589";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.32A - Administration d'immeubles et autres biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774857";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.32B - Supports juridiques de gestion de patrimoine immobilier";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775015";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.10Z - Activités juridiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775280";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.20Z - Activités comptables";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775228";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.10Z - Activités des sièges sociaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774849";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.21Z - Conseil en relations publiques et communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774564";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.22Z - Conseil pour les affaires et autres conseils de gestion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774906";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.11Z - Activités d'architecture";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775314";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.12A - Activité des géomètres";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775007";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.12B - Ingénierie, études techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774874";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.20A - Contrôle technique automobile";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774543";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.20B - Analyses, essais et inspections techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774888";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.11Z - Recherche-développement en biotechnologie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775061";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.19Z - Recherche-développement en autres sciences physiques et naturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775246";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.20Z - Recherche-développement en sciences humaines et sociales";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774449";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.11Z - Activités des agences de publicité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774994";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.12Z - Régie publicitaire de médias";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774562";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.20Z - Études de marché et sondages";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774759";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.10Z - Activités spécialisées de design";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775229";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.20Z - Activités photographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774839";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.30Z - Traduction et interprétation";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775414";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.90A - Activité des économistes de la construction";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774828";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.90B - Activités spécialisées, scientifiques et techniques diverses";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774717";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"75.00Z - Activités vétérinaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774391";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.11A - Location de courte durée de voitures et de véhicules automobiles légers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
